ALERT,SAR,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP
1,0,1,10100,1,773,RI,2,112.33,224.66,customer call card replace   moneyorder payment,0,1,0,112.3,0,4,2904.79,2680.13,1,1,1,2722.17,4,9000,1,1,0,4,0,0
1,0,1,123600,28,724,PA,29,409.96,11888.84, ,11,4,0,1645.84,3,2,11888.84,0,0,1,1,26.51,2,7000,0,1,0,5,1,0
1,0,0,16200,6,673,PA,5,134.91,674.55, ,1,0,0,0,0,2,674.55,0,0,1,1,33.23,0,14000,1,4,0,7,2,0
1,0,2,33800,2,701,NY,2,24.44,48.88, ,2,0,0,0,0,2,60,11.12,1,1,1,44.37,0,11000,0,4,0,9,0,0
1,1,0,4200,6,637,CT,3,0.95,2.85, ,2,1,0,0.75,1,3,60,57.15,1,3,1,103.77,0,6000,0,3,0,9,3,0
1,0,1,118600,2,670,MA,54,33.99,1835.46,change request password change late payment,23,7,2,232.8,3,3,1835.46,0,0,1,1,73.13,3,11000,0,4,0,11,1,0
1,0,0,17100,24,725,PA,4,633.81,2535.24, ,2,0,0,0,0,5,2535.24,0,0,1,1,53.1,0,9000,1,2,0,7,0,0
1,0,2,51900,83,706,MA,34,63.48,2158.32,card replace late payment billing address,21,5,0,316.4,3,4,2158.32,0,0,1,1,35.54,4,17000,0,0,1,5,0,0
1,0,1,42800,15,757,NY,10,506.96,5069.6,plastic replace late payment   statement,5,0,0,0,0,4,5069.6,0,0,1,1,82.35,0,13000,1,6,0,9,1,0
1,0,1,155100,15,747,MA,12,10.76,129.12, ,6,0,0,0,0,3,129.12,0,0,1,1,36.11,0,13000,0,3,0,4,0,0
1,0,2,35600,24,724,CT,8,38.92,311.36,password change plastic replace password change statement,2,0,0,0,0,4,311.36,0,0,1,1,25.96,0,15000,1,3,0,9,0,0
1,0,1,59500,19,748,NY,2,119.88,239.76,late payment password change card replace statement,2,0,0,0,0,4,233.19,0,0,1,1,55.82,0,11000,1,3,0,8,0,0
1,0,3,77600,17,799,CT,0,255.08,0,plastic replace late payment password change,0,0,0,0,0,4,60,60,1,1,1,60,0,11000,1,5,0,13,2,0
1,0,0,98900,7,770,NY,172,56.6,9735.2,plastic replace   statement atm denied,82,10,2,568.72,4,3,9735.2,0,0,1,1,74.48,3,12000,0,1,0,3,2,0
1,1,1,5100,5,719,RI,4,0.03,0.12,transfer late payment plastic replace overseas atm,2,0,0,0,0,4,2681.89,2681.77,1,1,1,2768.08,4,14000,0,1,0,6,2,0
1,0,0,89500,29,727,NJ,27,75.34,2034.18,statement billing address transfer,14,5,3,359.82,1,3,2034.18,0,0,1,1,72.05,3,11000,0,2,0,8,0,0
1,0,2,85100,5,675,NH,32,84.06,2689.92,customer call transfer statement,18,1,0,85.09,1,7,2689.92,0,0,1,1,30.88,1,17000,1,5,2,2,1,0
1,0,2,34700,41,675,MA,2,357.38,714.76, ,1,0,0,0,0,3,60,0,0,1,1,52.54,0,12000,1,2,0,11,0,0
1,0,4,3000,61,789,ME,1,104.49,104.49,statement password change   statement,0,0,0,0,0,8,104.49,0,0,1,1,21.58,0,14000,1,6,0,7,3,0
1,0,1,,3,703,CT,19,1.44,27.36, ,8,1,0,1.49,0,3,60,32.64,1,3,1,59.8,0,9000,1,3,0,7,0,0
1,0,0,8300,22,656,NJ,0,4.82,0,late payment customer call billing address,0,0,0,0,0,3,60,60,1,1,1,60,0,15000,1,3,1,6,1,0
1,0,1,63200,15,633,MA,6,0.87,5.22, ,3,0,0,0,0,2,60,54.78,1,3,1,119.58,0,17000,0,5,0,9,0,0
1,0,3,43600,6,777,VT,1,134.3,134.3, ,0,0,0,0,0,5,134.3,0,0,1,1,51.26,0,14000,1,3,0,11,1,0
1,0,0,133400,17,649,NY,46,170.2,7829.2, ,26,7,1,1194.92,2,3,2699.66,0,0,1,1,54.57,3,12000,1,3,0,6,5,0
1,0,2,49300,22,659,NY,13,47.12,612.56,billing address change request card replace statement,6,0,0,0,0,5,612.56,0,0,1,1,30.95,0,16000,1,5,0,4,0,0
1,0,1,10600,18,736,MA,7,7.97,55.79,customer call billing address  ,3,2,2,16,1,2,60,4.21,1,1,1,48.22,0,11000,0,5,0,11,1,0
1,0,1,27600,37,679,NJ,14,202.01,2828.14, ,9,3,2,601.18,1,7,2828.14,0,0,1,1,39.02,7,9000,1,5,0,6,0,0
1,0,1,20500,23,737,PA,7,89.2,624.4, ,2,1,0,89.48,0,3,60,0,0,1,1,41.73,0,12000,0,5,0,7,0,0
1,0,3,37700,19,707,MA,6,62.44,374.64, ,2,1,0,61.88,0,2,374.64,0,0,1,1,52.8,1,14000,1,1,0,8,2,0
1,0,3,26400,5,694,MA,13,14.07,182.91, ,8,1,0,13.22,1,3,60,0,0,1,1,75.45,0,9000,0,3,0,6,0,0
1,0,1,51300,50,703,CT,15,284.05,4260.75,"change request transfer password change lost cardrefund requested. supply additional details, call back",8,0,0,0,0,6,7152.94,2892.19,1,1,1,2930.72,6,7000,0,5,0,4,0,0
1,0,0,41600,8,700,ME,24,84.61,2030.64, ,13,0,0,0,0,3,101.53,0,0,1,1,38.33,0,9000,0,1,0,9,0,0
1,0,0,53100,16,591,MA,0,42.33,0, ,0,0,0,0,0,2,60,60,1,2,1,60,0,12000,1,4,0,7,1,0
1,0,1,56300,26,746,PA,16,91.94,1471.04, ,12,0,0,0,0,3,1017.25,0,0,1,1,55.45,0,10000,0,1,0,4,1,0
1,0,3,2000,57,572,MA,0,398.64,0,plastic replace plastic replace password change,0,0,0,0,0,3,60,60,1,1,1,60,0,17000,1,2,0,8,2,0
1,1,1,23800,2,782,RI,4,232.86,931.44,billing address customer call transfer overseas atm,3,1,0,231.72,0,2,3618.04,2686.6,1,1,1,2728.28,2,21000,1,7,0,7,2,0
1,0,1,45900,34,729,MA,14,145.77,2040.78,statement   transfer,6,3,1,436.04,2,3,102.04,0,0,1,1,102.39,3,11000,1,3,0,3,0,0
1,0,1,99500,24,716,MA,71,21.55,1530.05, ,32,6,2,117.76,4,4,1530.05,0,0,1,1,29.29,1,6000,0,2,0,6,0,0
1,0,2,35300,5,671,NY,23,68.77,1581.71, ,10,1,0,67.19,0,3,2287.3,705.59,1,1,1,767.35,3,11000,1,6,0,7,0,0
1,0,1,94300,94,751,PA,50,157.55,7877.5, ,27,4,1,649.88,2,6,7877.5,0,0,1,1,64.39,6,7000,1,1,0,7,1,0
1,0,1,2200,8,783,MA,1,115.93,115.93,transfer billing address plastic replace statement,0,0,0,0,0,3,115.93,0,0,1,1,52.07,0,16000,1,2,0,5,0,0
1,0,1,67300,46,717,RI,19,116.77,2218.63, ,10,3,0,352.41,1,4,110.93,0,0,1,1,57.08,4,13000,1,3,1,5,1,0
1,0,0,39500,16,734,MA,7,280.98,1966.86, ,2,2,0,562.22,1,3,98.34,0,0,1,1,40.21,3,9000,1,0,0,7,2,0
1,1,3,50700,6,685,MA,23,2.31,53.13, ,9,2,1,4.22,0,6,2773.76,2720.63,1,1,1,2762.71,6,11000,0,5,1,6,0,0
1,0,1,22700,6,641,RI,48,280.74,13475.52, ,20,5,0,1410,1,2,13475.52,0,0,1,1,47.66,2,23000,1,1,2,5,2,0
1,0,0,64200,89,720,NY,12,54.58,654.96,transfer change request change request statement,6,0,0,0,0,5,654.96,0,0,1,1,33.57,0,7000,0,3,0,5,0,0
1,0,0,20000,6,757,NY,17,0,0,change request statement  ,10,1,0,0,0,6,60,60,1,1,1,60,0,13000,0,2,0,7,1,0
1,0,1,31000,63,727,CT,19,0.89,16.91, ,10,3,1,1.64,0,3,2631.74,2614.83,1,1,1,2697.87,3,7000,0,4,0,7,1,0
1,0,2,43000,27,720,NY,1,589.37,589.37, ,0,0,0,0,0,5,60,0,0,1,1,44.21,0,16000,1,3,0,4,1,0
1,0,0,160200,11,737,PA,53,233.71,12386.63,"late payment change request change request lost cardrefund requested. supply additional details, call back",27,3,0,701.04,1,5,2649.22,0,0,1,1,42.83,5,10000,0,2,0,6,1,0
1,0,1,14800,5,680,MA,11,393.83,4332.13,password change   customer call cash,5,3,1,1177.72,0,3,4332.13,0,0,1,1,49.67,3,11000,1,1,1,6,1,0
1,0,1,47100,29,718,PA,28,15.51,434.28,billing address   card replace,10,2,1,33.29,2,6,434.28,0,0,1,1,45.99,0,15000,1,1,0,7,0,0
1,0,2,9700,3,771,ME,10,222.66,2226.6,change request transfer customer call statement,5,0,0,0,0,2,111.33,0,0,1,1,54.02,0,11000,0,3,0,8,0,0
1,0,2,25500,10,690,NY,3,0,0, ,3,0,0,0,0,3,60,60,1,3,1,60,0,13000,1,1,0,4,1,0
1,0,1,91900,1,769,RI,79,66.86,5281.94,late payment customer call card replace,44,6,2,427.24,4,4,264.1,0,0,1,1,78.28,4,11000,0,1,0,3,2,0
1,0,3,1500,15,694,NJ,1,148.23,148.23, ,1,0,0,0,0,8,148.23,0,0,1,1,65.7,0,15000,0,4,0,5,0,0
1,0,0,18100,12,726,PA,6,59.96,359.76,customer call billing address plastic replace,3,2,0,120.76,2,2,60,0,0,1,1,69.94,0,11000,1,3,0,5,2,0
1,0,1,9300,95,701,NY,6,14.87,89.22, ,3,0,0,0,0,3,89.22,0,0,1,1,49.35,0,14000,0,2,0,8,2,0
1,0,1,14900,23,684,PA,3,192.8,578.4,statement change request transfer,2,1,1,208,1,2,578.4,0,0,1,1,47.59,0,10000,1,2,0,5,1,0
1,0,1,154600,42,701,ME,150,36.56,5484,card replace statement change request atm denied,74,16,4,568.4,9,2,274.2,0,0,1,1,51.12,2,14000,0,2,0,3,0,0
1,0,1,70200,1,677,RI,3,46.55,139.65,  billing address late payment statement,2,0,0,0,0,3,139.65,0,0,1,1,56.98,0,15000,1,3,2,5,0,0
1,0,1,28400,16,656,ME,4,0,0,password change transfer password change,2,0,0,0,0,4,60,60,1,1,1,60,0,9000,0,3,0,10,1,0
1,0,1,100300,2,728,ME,10,26.11,261.1,card replace late payment card replace,5,3,1,78.2,1,4,60,0,0,1,1,48.88,1,15000,0,2,0,8,0,0
1,1,4,37700,12,760,NJ,24,16.24,389.76, ,13,1,0,16.01,0,5,630.31,240.55,1,2,1,282.95,2,14000,0,3,0,5,0,0
1,0,2,2100,68,707,NJ,1,61.1,61.1, ,1,0,0,0,0,3,61.1,0,0,1,1,28.37,0,10000,1,3,0,6,1,0
1,0,1,90900,42,713,MA,7,6.81,47.67, ,4,0,0,0,0,3,60,12.33,1,1,1,39.91,0,15000,1,4,0,4,2,0
1,0,1,57300,4,713,CT,2,35.88,71.76, ,1,0,0,0,0,2,71.76,0,0,1,1,61.78,0,7000,1,3,0,4,1,0
1,0,3,43000,9,703,NJ,18,25.18,453.24,  billing address statement,10,1,0,25.57,0,2,453.24,0,0,1,1,47.33,0,20000,1,4,0,5,0,0
1,0,1,22200,6,742,ME,8,12.68,101.44,password change plastic replace statement,2,4,1,50.04,1,4,101.44,0,0,1,1,42.97,0,10000,1,1,0,7,0,0
1,0,1,84200,5,780,MA,3,24.11,72.33,card replace change request customer call,0,1,0,23.93,0,3,72.33,0,0,1,1,48.57,0,14000,0,4,0,7,3,0
1,0,1,66000,42,770,NY,19,182.5,3467.5, ,9,2,2,368,2,5,3467.5,0,0,1,1,58.73,5,17000,1,3,0,5,1,0
1,0,1,20200,0,657,NY,3,61.18,183.54,change request change request late payment statement,2,0,0,0,0,2,183.54,0,0,1,1,45.53,0,15000,1,3,3,8,1,0
1,1,0,30400,2,611,NH,30,430.14,12904.2, ,17,5,1,2132.56,3,3,645.21,0,0,1,1,46.36,3,7000,0,4,0,9,3,0
1,0,4,39200,3,704,MA,11,16.71,183.81, ,4,0,0,0,0,2,183.81,0,0,1,1,29.51,0,10000,0,3,0,9,0,0
1,0,2,76700,65,737,CT,27,33.25,897.75, ,17,1,1,26,0,4,897.75,0,0,1,1,53,0,9000,0,1,0,6,1,0
1,0,1,32500,9,742,MA,6,36.6,219.6, ,3,1,0,36.29,0,2,2462.25,2242.65,1,2,1,2306.58,2,11000,0,3,0,6,1,0
1,0,3,50800,1,705,MA,9,0,0, ,5,0,0,0,0,3,60,60,1,2,1,60,0,10000,0,1,2,6,0,0
1,0,2,9400,1,768,PA,0,66.96,0, ,0,0,0,0,0,2,60,60,1,1,1,60,0,10000,1,2,0,8,4,0
1,0,1,36600,33,741,MA,129,463.86,59837.94,"statement password change card replace lost cardrefund requested. supply additional details, call back",65,10,1,4623.52,3,3,45175.37,0,0,1,1,53.83,3,9000,1,6,0,10,0,0
1,0,2,37500,42,780,MA,2,122.4,244.8,plastic replace   password change statement,2,0,0,0,0,4,60,0,0,1,1,50.39,0,16000,0,3,0,6,1,0
1,0,2,9800,1,694,PA,3,18.49,55.47,transfer card replace billing address,1,0,0,0,0,3,60,4.53,1,1,1,58.38,0,12000,1,2,0,9,0,0
1,0,0,60700,30,760,MA,37,66.08,2444.96,billing address plastic replace transfer,22,4,1,260.31,2,6,901.33,0,0,1,1,29.87,4,12000,1,4,0,7,1,0
1,0,3,19000,20,696,MA,1,58.19,58.19, ,0,0,0,0,0,3,60,1.81,1,1,1,41.93,0,14000,0,4,0,10,1,0
1,0,0,53900,15,717,ME,75,112.29,8421.75,change request billing address customer call moneyorder,37,10,1,1129.37,2,3,421.09,0,0,1,1,41.51,3,8000,1,2,0,12,1,0
1,0,1,91100,8,681,NY,1,14.17,14.17, ,1,0,0,0,0,5,60,45.83,1,1,1,108.83,0,21000,1,7,0,12,1,0
1,0,1,2400,1,706,CT,1,292.15,292.15, ,1,0,0,0,0,2,292.15,0,0,1,1,21.04,0,16000,0,1,0,4,1,0
1,0,0,78700,3,717,NY,17,286.81,4875.77,statement statement billing address,9,1,0,290.5,1,3,4875.77,0,0,1,1,42.92,3,13000,0,5,0,11,0,0
1,1,2,13100,18,728,MA,24,126.98,3047.52, ,7,3,0,382.53,1,4,5762.31,2714.79,1,1,1,2742.52,4,9000,0,0,0,8,0,0
1,1,1,46300,1,758,NY,43,500.15,21506.45,card replace plastic replace statement atm limit,22,7,0,3501.19,4,6,1075.32,0,0,1,1,20.59,6,7000,1,4,0,6,0,0
1,0,0,52200,5,704,MA,83,41.89,3476.87, ,34,9,3,360.66,2,6,3476.87,0,0,1,1,56.77,6,9000,0,1,0,5,0,0
1,0,2,102400,28,750,RI,60,173.79,10427.4,billing address late payment transfer moneyorder payment,31,5,0,862.05,4,4,10427.4,0,0,1,1,27.88,4,10000,0,2,0,5,1,0
1,1,0,16300,8,774,CT,0,48.03,0,password change   transfer,0,0,0,0,0,7,60,60,1,3,1,60,0,10000,1,2,0,6,3,0
1,0,0,25100,7,778,MA,22,70.5,1551,  late payment card replace,13,1,0,68.24,1,3,1551,0,0,1,1,80.63,0,15000,1,3,0,7,1,0
1,0,1,0,35,716,NJ,0,155.92,0, ,0,0,0,0,0,5,2576.24,2576.24,1,1,1,2576.24,5,8000,0,5,0,6,1,0
1,0,0,0,12,748,RI,0,845.18,0,transfer late payment password change,0,0,0,0,0,4,60,60,1,1,1,60,0,7000,0,6,0,11,1,0
1,0,3,,42,774,ME,3,298.85,896.55, ,2,0,0,0,0,2,896.55,0,0,1,1,60.28,0,10000,1,0,0,5,1,0
1,0,4,28200,13,771,NY,4,270.64,1082.56, ,2,0,0,0,0,6,60,0,0,1,1,36.56,0,14000,0,4,0,7,1,0
1,0,1,72200,30,689,PA,35,159.2,5572, ,21,4,1,614.88,1,4,278.6,0,0,1,1,81.62,4,15000,0,4,0,9,1,0
1,0,3,44300,12,649,NY,7,49.1,343.7,card replace card replace customer call statement,3,0,0,0,0,2,343.7,0,0,1,1,48.37,0,12000,0,2,0,6,0,0
1,0,1,13600,94,706,NY,3,66.81,200.43, ,2,1,0,66.3,0,3,200.43,0,0,1,1,40.46,0,9000,1,4,0,10,0,0
1,0,1,20300,4,723,PA,6,209.67,1258.02, ,2,1,0,208.63,1,5,1258.02,0,0,1,1,41.19,0,10000,0,2,0,10,1,0
1,0,1,21600,86,725,NY,5,95.35,476.75,customer call plastic replace billing address cash,2,0,0,0,0,2,3091.3,2614.55,1,1,1,2642.52,2,14000,0,4,0,8,1,0
1,0,2,34800,8,680,PA,37,172.13,6368.81, ,18,4,1,681.78,1,3,6368.81,0,0,1,1,69.38,3,11000,1,1,0,11,2,0
1,0,2,74100,9,623,CT,87,51.63,4491.81,transfer statement password change,39,10,0,519.2,2,4,4491.81,0,0,1,1,39.21,4,20000,1,6,1,5,1,0
1,1,3,11300,71,747,PA,0,292.4,0,transfer card replace  ,0,0,0,0,0,2,60,60,1,2,1,60,0,13000,0,2,0,10,0,0
1,0,2,29800,45,750,CT,23,73.07,1680.61, ,12,0,0,0,0,3,1680.61,0,0,1,1,85.06,0,10000,0,5,0,8,0,0
1,0,2,70500,1,682,ME,3,27.2,81.6, ,2,0,0,0,0,6,81.6,0,0,1,1,74.33,0,8000,0,4,0,5,1,0
1,0,1,99900,2,741,MA,15,105.43,1581.45, ,7,1,0,106.17,0,7,79.07,0,0,1,1,52.2,0,15000,1,3,0,5,1,0
1,0,2,50900,2,691,VT,24,116.5,2796,customer call card replace password change,15,1,0,116.66,0,2,139.8,0,0,1,1,95,0,6000,1,2,0,5,1,0
1,0,0,47400,3,688,CT,26,222.71,5790.46, ,14,4,0,893.28,1,2,8540.55,2750.09,1,1,1,2816.32,2,13000,1,4,0,11,2,0
1,0,1,50500,1,716,RI,20,0,0, ,11,2,1,0,0,3,60,60,1,2,1,60,0,9000,0,3,0,7,0,0
1,0,3,72300,0,705,NY,13,78.55,1021.15, ,4,1,0,79.66,0,3,1021.15,0,0,1,1,47.81,0,19000,0,4,0,5,2,0
1,1,2,146700,39,682,MA,143,384.25,54947.75, ,70,11,3,4216.56,4,2,54947.75,0,0,1,1,66.52,2,10000,1,3,0,4,1,0
1,0,0,63500,10,657,MA,17,34.11,579.87,card replace   late payment,7,3,0,101.49,1,6,579.87,0,0,1,1,27.85,1,14000,1,3,1,5,0,0
1,0,0,74800,8,683,MA,61,10.62,647.82, ,28,7,2,69.95,3,6,647.82,0,0,1,1,59.84,0,13000,0,2,0,5,3,0
1,0,1,129800,13,798,NY,39,29.45,1148.55, ,22,1,1,26,0,6,60,0,0,1,1,64.59,0,7000,1,2,0,7,2,0
1,0,2,27600,16,705,NY,11,79.22,871.42,customer call password change change request,5,2,0,160.66,1,3,871.42,0,0,1,1,73.38,2,15000,0,4,0,10,1,0
1,0,1,11000,11,639,PA,6,281.75,1690.5,customer call card replace password change statement,4,0,0,0,0,2,84.52,0,0,1,1,81.96,0,21000,1,4,0,3,2,0
1,0,1,6800,65,769,RI,3,59.86,179.58,password change customer call customer call,1,1,0,60.15,0,4,60,0,0,1,1,60.7,0,12000,0,2,0,9,3,0
1,1,2,203700,30,703,MA,149,79.83,11894.67,transfer     moneyorder,73,14,6,1196.16,5,2,11894.67,0,0,1,1,52.66,2,11000,0,4,0,10,1,0
1,0,3,31000,6,707,RI,2,43.03,86.06,  transfer customer call statement,2,0,0,0,0,3,86.06,0,0,1,1,41.83,0,8000,0,6,0,6,1,0
1,0,2,24900,27,754,RI,2,14.72,29.44, ,1,0,0,0,0,4,60,30.56,1,1,1,83.33,0,8000,0,4,0,4,1,0
1,1,3,1700,64,704,RI,0,9.22,0, ,0,0,0,0,0,4,60,60,1,3,1,60,0,12000,1,1,0,7,1,0
1,0,0,23300,16,706,RI,5,77.81,389.05,plastic replace plastic replace transfer statement,0,0,0,0,0,2,389.05,0,0,1,1,21.96,0,14000,1,2,0,7,1,0
1,0,3,52900,23,708,CT,99,49.64,4914.36,change request   billing address,50,6,2,290.8,4,5,245.72,0,0,1,1,63.43,5,12000,1,5,0,9,1,0
1,0,2,7600,24,760,VT,2,56.88,113.76,statement   statement statement,0,0,0,0,0,3,113.76,0,0,1,1,48.07,0,15000,0,2,0,8,0,0
1,0,1,31900,69,718,ME,8,377.03,3016.24, ,2,1,1,370,1,3,2679.76,0,0,1,1,52.11,3,8000,0,2,0,8,2,0
1,0,3,20300,28,728,RI,48,291.19,13977.12,card replace late payment customer call atm limit,28,3,1,863.7,3,5,13977.12,0,0,1,1,82.26,5,20000,1,5,0,6,2,0
1,0,0,77300,40,701,PA,46,304.73,14017.58,customer call customer call plastic replace atm limit,20,2,0,608.82,2,2,14017.58,0,0,1,1,20.67,2,8000,1,6,0,2,1,0
1,1,2,82200,63,707,MA,173,233.61,40414.53,customer call billing address card replace moneyorder,85,16,2,3693.42,7,5,40414.53,0,0,1,1,62.1,5,15000,0,3,0,6,0,0
1,0,1,7400,48,691,ME,1,63.11,63.11, ,0,0,0,0,0,3,63.11,0,0,1,1,75.04,0,9000,1,2,0,6,1,0
1,0,3,28300,1,748,MA,36,121.64,4379.04,customer call billing address late payment atm limit,16,5,2,592.78,2,3,4379.04,0,0,1,1,23.89,3,11000,1,5,0,5,2,0
1,0,1,77900,36,668,NY,1,106.98,106.98, ,0,0,0,0,0,2,106.98,0,0,1,1,43.31,0,10000,1,1,0,8,0,0
1,0,2,32700,13,746,CT,23,266.84,6137.32,password change transfer plastic replace overseas atm,14,2,0,535.26,0,3,8963.46,2826.14,1,3,1,2891.59,3,13000,1,8,0,11,0,0
1,0,2,11000,49,660,CT,8,85,680,change request statement transfer,3,0,0,0,0,3,1292.66,612.66,1,1,1,676.29,3,10000,1,4,1,7,1,0
1,0,4,49600,6,705,ME,18,278.35,5010.3, ,9,2,0,559.04,1,5,5010.3,0,0,1,1,42.2,5,9000,0,4,0,12,1,0
1,1,1,58100,61,728,MA,81,186.92,15140.52, ,43,8,0,1499.52,3,3,17772.36,2631.84,1,1,1,2719.46,3,14000,1,2,0,2,2,0
1,0,2,6700,8,772,PA,6,155.7,934.2,plastic replace customer call   moneyorder,3,1,0,156.1,0,3,3726.1,2791.9,1,2,1,2866.66,3,21000,0,3,0,7,0,0
1,0,1,41500,3,722,MA,9,73.07,657.63, ,5,3,0,214.26,2,3,60,0,0,1,1,35.3,2,10000,0,4,0,10,1,0
1,0,2,28700,34,669,MA,7,267.77,1874.39, ,4,0,0,0,0,4,1874.39,0,0,1,1,66.59,0,9000,0,2,1,10,2,0
1,0,0,61900,19,784,CT,33,249.3,8226.9,billing address transfer customer call bitcoin,17,4,0,992.92,1,3,411.34,0,0,1,1,46.88,3,8000,0,0,0,2,1,0
1,0,1,114300,6,696,ME,44,87.32,3842.08,late payment change request late payment,16,2,0,173.76,1,7,3842.08,0,0,1,1,24.71,3,8000,1,1,0,11,2,0
1,0,2,100000,12,749,PA,23,47.59,1094.57, ,13,3,0,140.4,1,5,1094.57,0,0,1,1,52.83,1,11000,0,6,0,7,1,0
1,0,1,28600,19,729,NJ,48,18.68,896.64, ,24,6,3,102.54,2,5,896.64,0,0,1,1,44.77,1,14000,0,2,0,9,1,0
1,0,2,20000,3,681,NY,17,9.32,158.44, ,10,2,2,10,1,3,60,0,0,1,1,36.83,0,12000,1,3,0,10,2,0
1,0,0,82000,6,751,MA,1,85.41,85.41, ,0,0,0,0,0,4,60,0,0,1,1,61.87,0,15000,1,6,0,11,1,0
1,0,0,43300,11,659,CT,27,410.04,11071.08,statement transfer card replace,11,1,0,408.36,1,5,11071.08,0,0,1,1,42.92,5,14000,1,3,1,9,2,0
1,0,3,36500,13,705,NJ,14,244.05,3416.7,password change transfer billing address,5,2,1,472.05,2,2,170.84,0,0,1,1,50.6,2,14000,1,3,0,14,2,0
1,1,3,95500,25,642,MA,82,201.54,16526.28, ,36,9,3,1805.46,1,2,16526.28,0,0,1,1,43.19,2,14000,0,4,1,4,3,0
1,0,1,53000,2,626,NY,28,27.1,758.8,"plastic replace statement statement lost cardrefund requested. supply additional details, call back",12,1,0,27.24,0,3,3588.75,2829.95,1,3,1,2877.63,3,15000,1,1,1,3,1,0
1,0,1,,19,727,CT,10,0,0,plastic replace late payment customer call,5,2,0,0,1,4,60,60,1,1,1,60,0,12000,1,2,0,5,1,0
1,0,2,84400,24,721,NY,1,0,0,statement card replace billing address,1,0,0,0,0,2,60,60,1,1,1,60,0,12000,0,2,0,10,3,0
1,1,0,196700,1,756,MA,262,82.33,21570.46,late payment card replace   atm limit,122,26,6,2237.6,13,7,21570.46,0,0,1,1,33.06,7,10000,1,2,0,8,0,0
1,0,2,71700,41,648,CT,22,110.32,2427.04,password change billing address change request,10,2,0,220.16,1,2,121.35,0,0,1,1,38.67,2,9000,1,3,1,10,0,0
1,0,3,47500,70,717,NY,18,12.18,219.24,late payment statement customer call,10,2,0,24.32,2,3,219.24,0,0,1,1,39.27,1,13000,1,1,0,8,0,0
1,0,2,54800,72,725,NY,6,22.26,133.56, ,2,0,0,0,0,5,60,0,0,1,1,33.12,0,15000,0,3,0,9,1,0
1,0,4,69500,21,777,CT,71,0,0, ,43,9,2,0,5,4,60,60,1,2,1,60,0,7000,1,3,0,2,2,0
1,0,1,182000,6,759,CT,7,25.91,181.37,card replace customer call transfer,1,0,0,0,0,7,181.37,0,0,1,1,31.71,0,13000,1,4,0,8,0,0
1,0,0,18700,30,657,ME,8,42.73,341.84, ,2,1,0,43.32,0,4,60,0,0,1,1,20.18,0,13000,0,5,0,12,2,0
1,0,1,15800,15,793,MA,72,14.51,1044.72,plastic replace   late payment,31,6,1,86.55,5,3,1044.72,0,0,1,1,51.43,1,14000,0,7,0,1,1,0
1,0,1,45200,23,703,RI,35,225.12,7879.2,card replace plastic replace billing address moneyorder payment,19,4,1,919.42,0,4,393.96,0,0,1,1,50.05,4,10000,1,3,0,10,1,0
1,0,1,64400,23,737,PA,6,336.91,2021.46, ,2,1,0,337.36,0,3,3703.17,1681.71,1,1,1,1737.07,3,9000,1,2,0,12,1,0
1,0,2,59400,30,727,MA,9,3.18,28.62,  late payment customer call,6,0,0,0,0,2,60,31.38,1,1,1,95.69,0,12000,1,4,0,2,1,0
1,0,2,17800,12,701,MA,0,116.47,0,change request change request change request,0,0,0,0,0,3,60,60,1,1,1,60,0,10000,1,2,0,4,1,0
1,0,0,81600,17,604,PA,22,19.74,434.28, ,12,3,1,59.5,1,5,434.28,0,0,1,1,35.72,0,22000,1,5,1,6,0,0
1,0,2,29500,102,694,PA,24,25.36,608.64, ,17,1,0,25.2,0,5,60,0,0,1,1,40.53,0,12000,0,5,0,10,1,0
1,0,3,49800,16,657,CT,10,372.13,3721.3, ,6,2,0,743.62,2,4,3721.3,0,0,1,1,33.95,4,15000,1,1,0,2,0,0
1,0,2,,42,692,NY,2,74.24,148.48, ,0,0,0,0,0,4,60,0,0,1,1,65.13,0,11000,1,3,0,5,2,0
1,0,0,32600,20,594,NY,26,54.8,1424.8, ,14,2,0,108.58,0,5,71.24,0,0,1,1,68.88,0,14000,1,6,0,7,1,0
1,0,1,27100,8,753,PA,7,61.96,433.72,late payment plastic replace statement statement,5,0,0,0,0,2,433.72,0,0,1,1,54.13,0,15000,1,1,0,6,0,0
1,0,1,63700,18,671,MA,64,169.67,10858.88, ,36,7,3,1154.72,1,3,10858.88,0,0,1,1,44.52,3,10000,0,4,0,4,0,0
1,1,0,45100,3,768,PA,29,213.8,6200.2,  plastic replace transfer moneyorder payment,18,5,1,1062.04,3,3,6200.2,0,0,1,1,62.82,3,10000,1,3,0,8,1,0
1,0,3,10100,16,741,CT,2,1.96,3.92,password change customer call statement,2,0,0,0,0,5,60,56.08,1,1,1,109.43,0,11000,0,2,0,6,0,0
