loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,is_bad
35000,35000, 36 months,14.27%,1200.82,C,C2,Insight Global,4 years,RENT,160000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=978458,,debt_consolidation,Debt Consolidation Loan,774xx,TX,9.43,0.0,7/1/98,0.0,,,6.0,0.0,81579,63.9,21.0,f,,1,0
24000,24000, 60 months,9.99%,509.82,B,B4,Oscar Gruss and Son,10+ years,RENT,200000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=601462,"  Borrower added on 10/25/10 > These funds will be used to consolodate 3 credit cards which I will then close.<br/>I have worked for the same employer for 10 years. I am chief technology officer for the firm, which is a boutique broker. The business is heavily technology driven so this is a secure position.<br/><br/>Income is 8500.00 per month after taxes, 401K, Health Insurance.<br/><br/>Expenses:<br/><br/>Rent 3,300.00<br/><br/>CC Payment 1200.00 (Loan will result in this falling to 300.00 leaving me with 1 CC open)<br/>Installment Loan 800.00<br/><br/>Auto Ins. 100.00<br/><br/>No car payment<br/><br/>Drive the car less that 8K per year so gas is minimal<br/><br/>Food 1000.00<br/><br/>Telephone/Cable/Electric 300.00<br/><br/>Electric and gas are in the rent.<br/><br/>MTA monthly pass 100.00<br/><br/>Everything else is discretionary.<br/>",debt_consolidation,Payoff Credit Cards,100xx,NY,17.53,0.0,7/1/84,0.0,,,9.0,0.0,49073,70.1,19.0,f,,1,1
22000,22000, 36 months,21.64%,836.1,G,G5,FRBSF,2 years,RENT,125004.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=580047,  Borrower added on 09/13/10 > I emailed my 12/31/09 and 9/15/10 pay stubs to Lending Club.<br/>,debt_consolidation,Debt Consolidation Loan,941xx,CA,14.13,0.0,1/1/95,5.0,47.0,,9.0,0.0,20098,98.5,29.0,f,,1,0
10000,10000, 36 months,14.54%,344.41,D,D1,Booz Allen Hamilton,3 years,MORTGAGE,100000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=719495,,debt_consolidation,GMU,630xx,MO,15.58,2.0,12/1/98,0.0,23.0,,7.0,0.0,35291,86.9,31.0,f,,1,0
15000,15000, 36 months,12.87%,504.5,C,C1,First Republic Bank,6 years,MORTGAGE,115000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=438732,Looking to pay off multiple credit card bills.,debt_consolidation,Cnsolidation,070xx,NJ,8.35,0.0,12/1/92,2.0,,114.0,9.0,1.0,12152,54.2,17.0,f,,1,0
23800,23800, 36 months,8.90%,755.73,A,A5,,5 years,OWN,102000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=970386,  Borrower added on 09/28/11 > Adding extra bedroom and bathroom.<br/>null,home_improvement,Home improvement room addition,760xx,TX,17.91,0.0,3/1/93,1.0,,,11.0,0.0,10250,22.5,27.0,f,,1,1
3500,3500, 36 months,7.43%,108.77,A,A2,self-employed,10+ years,MORTGAGE,300000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=117045,consolidating several minor loans to get a better interest rate,debt_consolidation,Debt Consolidation,068xx,CT,1.0,0.0,2/1/84,0.0,,,8.0,0.0,150786,17.0,18.0,f,,1,0
20000,20000, 60 months,20.25%,532.67,F,F1,Ga. System Operations,4 years,MORTGAGE,120000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=863878,"  Borrower added on 08/29/11 > Pay off Credit Cards, Pay Bills on Time Never Late, Full Time Job and Retired From fomer Job With 33 Years of Service, Verry Stable<br/>",debt_consolidation,Debt Consolidation Loan,306xx,GA,16.26,1.0,10/1/94,3.0,11.0,,13.0,0.0,13315,34.7,37.0,f,,1,0
20000,20000, 36 months,13.92%,682.74,C,C4,MMG,7 years,MORTGAGE,110000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=469264,"  Borrower added on 12/30/09 > Revolving credit info:<br/>		Balance   pmnt	Int rate<br/>Store card 	$8,250	$275	23%<br/>Credit card 	$2,500	$90	23%<br/>Home equity revolving credit line secured	$95,000 Balance of $9000 to be used to pay off installment loan $292 @16%<br/>",debt_consolidation,Guaranteed repayment,103xx,NY,18.57,1.0,9/1/91,1.0,13.0,,17.0,0.0,105424,69.4,30.0,f,,1,0
11000,11000, 60 months,10.37%,235.73,B,B3,Mercy Regional,2 years,MORTGAGE,234000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=679146,  Borrower added on 02/18/11 > Originally had loan listed for higher amount but have paid debt down. Currently paying 19.99% on credit card for medical bills insurance didn't cover for sons surgery because it was experimental. Debt has gone from 90 grand to a little over 10. Wife has quit job to care for him and our other children. After taxes and benefits and retirement I bring home about 11 grand a month.<br/>,debt_consolidation,medical debt consolidation,665xx,KS,4.3,0.0,5/1/93,2.0,,,13.0,0.0,12154,13.5,30.0,f,,1,0
25000,25000, 36 months,11.12%,819.89,B,B3,Wells Fargo Bank,8 years,MORTGAGE,118000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=569498,,credit_card,Get out of Debt,850xx,AZ,20.21,0.0,3/1/75,0.0,,,11.0,0.0,98839,62.1,27.0,f,,1,0
25000,25000, 36 months,15.31%,870.39,D,D3,,1 year,MORTGAGE,123917.64,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=451617, 556575 added on 10/14/09 > I am retired with a guaranteed income for life from the Oklahoma Uniform Retirement System for Judges and Justices and social security.  This loan will allow me to reduce my monthly payments by over $100.00 and to pay these credit cards off in three years. 556575 added on 10/14/09 > I have had unsecured credit card debt for many years and have never missed a monthly payment.  I have more than enough life insurance for my wife to use to pay this obligation in the event I were to die before it is paid off.,credit_card,Guaranteed Income for Life,730xx,OK,16.65,0.0,10/1/80,0.0,,,9.0,0.0,40413,85.6,17.0,f,,1,0
11200,11200, 60 months,6.91%,221.3,A,A5,Rain Bird,4 years,RENT,130000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=600850,"  Borrower added on 10/22/10 > Cards were used for adoption fees.  Our income was cut in half due to job loss, after waiting two years to adopt, we did not want to forgo the adoption.<br/> Borrower added on 10/23/10 > I have worked for the same company for three years, and have been promoted twice.  I read an article about Lending Club and decided to move the money off credit cards into lending club.  I will pay off the loan before the five year term.<br/>",credit_card,Credit Card refinancing,920xx,CA,7.33,1.0,1/1/93,0.0,17.0,,16.0,0.0,21556,15.9,63.0,f,,1,0
20000,20000, 60 months,11.71%,441.97,B,B3,Bank Of America,2 years,RENT,120000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1015244,"  Borrower added on 11/14/11 > Hi everyone. I am looking to gain a loan on an almost finished product. My team currently has strong backing but I want to be able to put my own money into it, hence why I am looking for a loan. I am currently gainfully employed and have the financial backing without a doubt to make all payments. Hoping I can use this seed money per se to grow and become my own entrepreneur. <br><br> Borrower added on 11/14/11 > If anyone has any questions feel free to ask me! Thanks!<br><br> Borrower added on 11/15/11 > Currently full time employed investment banker who is seeking seed money that I plan to payback in a short turnaround. Have the backing of family and friends if ever needed. Just want at this point no one to stake claim to my idea. Hope you guys believe in me too. <br>",other,New Career Loan,103xx,NY,6.51,0.0,5/1/02,0.0,57.0,,8.0,0.0,768,3.1,20.0,f,,1,0
12000,12000, 36 months,11.11%,393.5,B,B5,Financial Dynamics,1 year,RENT,95500.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=714539,"  Borrower added on 03/29/11 > I want to use this loan to pay off 2 credit cards.  I have been VP at my current job for one year, and I was at my previous company for 15 yrs.<br/>",debt_consolidation,Credit Cards,189xx,PA,10.15,1.0,6/1/98,2.0,13.0,,7.0,0.0,7255,65.4,21.0,f,,1,0
20000,20000, 36 months,13.48%,678.52,C,C3,"PWS, Inc.",10+ years,MORTGAGE,100000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=515020,  Borrower added on 05/17/10 > The purpose of this short term loan is to payoff all of my high credit cards debts.  As it is right now i make more than the minimum payments  however see that that as a result of higher interest rates the balances decrease very little on a month to month basis.  Any assistance you can provide towards this loan would be greatly appreciated.  Thank you.<br/> Borrower added on 05/17/10 > I am an excellent borrower because i have been at my job for almost 20 years.  I have a stable professional enviroment and am currently getting my MBA to continue my education.<br/>,credit_card,Credit cards ,906xx,CA,12.89,0.0,2/1/91,0.0,,90.0,16.0,1.0,23611,75.3,33.0,f,,1,1
17400,17400, 36 months,7.66%,542.53,A,A5,Interactive Softworks,2 years,MORTGAGE,120000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=684676,  Borrower added on 02/24/11 > To replace heating and cooling unit. I have never defaulted on a loan -- and I ALWAYS pay on time.<br/>,major_purchase,Erin,217xx,MD,13.22,0.0,2/1/94,0.0,,,8.0,0.0,84960,29.53,40.0,f,,1,0
35000,35000, 60 months,10.99%,760.82,B,B3,,10+ years,MORTGAGE,168000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=834105,,credit_card,Wedding Expenses,926xx,CA,14.35,0.0,10/1/64,0.0,,,9.0,0.0,49843,22.9,21.0,f,,1,0
14400,14400, 36 months,11.14%,472.38,B,B1,IBM,7 years,MORTGAGE,200000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=462161,"  578009 added on 12/16/09 > This loan will be used to pay off and close my Citibank Visa, which although an excellent client for 15 years, they have chosen to jack my interest rates. This is part of my 3 year debt free program.<br/>",credit_card,CC Debt Consolidation for Excellent Borrower,919xx,CA,9.68,0.0,1/1/89,3.0,42.0,,10.0,0.0,29411,59.3,26.0,f,,1,0
25000,25000, 36 months,14.61%,861.88,D,D1,Infotechnologies,3 years,MORTGAGE,112000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=451989,,home_improvement,Mauricio,074xx,NJ,16.66,0.0,10/1/84,1.0,30.0,,10.0,0.0,65844,48.9,29.0,f,,1,0
35000,35000, 60 months,16.77%,865.52,E,E2,PENNSBURY SCHOOL DISTRICT,8 years,MORTGAGE,130490.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=716952,"  Borrower added on 04/01/11 > This loan is for a debt consolidation of credit card debt, also am flexible 80-95% of term amount, but need to stay with 5year term (actually would like 6 years, but do not know if possible) also I have good income, with great credit/payment history.<br/> Borrower added on 04/01/11 > looking for term loan for 5-6 years, willing to be flexible with 80-95% of funds released up to 100%, I have good income and great credit/payment history!  Thank you for consideration.<br/> Borrower added on 04/03/11 > My wife and I have over $223K total yrly income, I am an administrator for a school district, while my wife is a teacher in a different school district.  Approx amt. current home was bought for 10yrs ago $263, currently worth $480K.<br/> Borrower added on 04/03/11 > Total Household income over $223K, I am a school administrator, while wife works for another school dist. Home was bought for approx. $263--10yrs ago now approx value $480-490K.<br/>",debt_consolidation,DEBT CONSOLIDATION,190xx,PA,24.52,0.0,1/1/88,2.0,,,11.0,0.0,64573,83.3,33.0,f,,1,1
4500,4500, 36 months,13.49%,152.69,C,C2,FXCM,5 years,RENT,110000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=845232,  Borrower added on 08/08/11 > I would like to take advantage of the lower rate offered here on lending club to pay off credit card debt.  Please contact me for any questions or concerns.<br/>,credit_card,Lower Interest,100xx,NY,3.5,0.0,11/1/99,3.0,64.0,,5.0,0.0,5271,60.6,15.0,f,,1,0
20000,20000, 36 months,14.11%,684.58,D,D1,Comerica,< 1 year,MORTGAGE,145992.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=423781, Line of credti is desired,debt_consolidation,Loan,750xx,TX,13.1,0.0,10/1/94,1.0,50.0,,6.0,0.0,0,0.0,22.0,f,,1,0
16000,16000, 36 months,11.49%,527.55,B,B4,Washington Trust Company,< 1 year,RENT,175000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=826898,,debt_consolidation,Consolidate Debts,063xx,CT,6.09,0.0,6/1/80,1.0,,,5.0,0.0,27890,84.3,50.0,f,,1,0
5000,5000, 36 months,11.49%,164.86,B,B4,TIBCO Software,7 years,RENT,200000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=869602,  Borrower added on 08/31/11 > This loan is for a specialist course of dermatalogical medication that is not covered by my employers medical insurance.<br/> Borrower added on 09/01/11 > I want to clarify that this is for a medical and NOT a cosmetic procedure. Thanks<br/>null,medical,Medical Loan,112xx,NY,5.58,0.0,8/1/88,1.0,,,9.0,0.0,39849,76.6,13.0,f,,1,0
2500,2500, 36 months,5.99%,76.05,A,A2,"Aquent, LLC",10+ years,MORTGAGE,93132.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=769691,,major_purchase,Boat,612xx,IL,5.71,0.0,1/1/98,1.0,,,5.0,0.0,2682,6.8,20.0,f,,1,0
8000,8000, 36 months,8.38%,252.1,A,A5,LocaModa,< 1 year,RENT,105000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137965," The last few months have seen me through cancer in the family, my car dying, a layoff, and a move to a new job. The net result has been more of a balance than I like to carry on my cards.  I'm a computer scientist with a degree from MIT and a 6-figure income...paying bills has never been an issue.  I would simply like to get a better rate to pay these cards off.  Thanks!",credit_card,"Racked up the cards, making them go away",100xx,NY,9.71,0.0,2/1/98,0.0,0.0,0.0,7.0,0.0,16786,44.7,12.0,f,,1,0
