Date,Revenue,Southwest,Central,Northeast,Northwest,South,Southeast,Energy,Industrials,Consumer,Agricultural,Durable,Lagged
12/31/13,3783.97,2319.75,3451.84,4289.4,4786.5,724.09,7968.71,7547.28,8802.96,2445.58,3807.8,2687.12,66.67
1/1/14,4489.59,2136.58,3826.48,2191.62,7987.06,1010.7,7793.78,6516.09,8293.65,2503.38,3086.65,4365.46,72.76
1/2/14,4597.1,2149.61,4283.08,2491.16,5444.62,841.97,9032.63,6153.25,6964.77,2547.2,3774.94,2429.32,68.36
1/3/14,3153.28,1360.75,4194.22,3110.32,5015.19,832.3,6480.8,5069.46,9669.61,3122.22,3508.8,4205.68,68.43
1/4/14,6256.85,1615.96,5185.89,3022.48,7408.25,819.15,7211.71,5523.95,7594.37,1945.32,3938.79,4052.18,73.32
1/5/14,4166.66,2044.19,4235.09,3852.03,6684.84,810.27,6900.79,5917.83,7545.63,3467.49,4132.02,3348.99,69.4
1/6/14,4489.08,1709.67,4511.22,2840.79,6797.91,1108.84,5899.05,6204.39,5908.64,2787.78,1978.26,3730.86,68.93
1/7/14,4675.89,1729.7,4636.21,3516.67,4122.64,872.65,8583.75,6561,6502.49,1985.67,4218.66,3790.57,74.73
1/8/14,3792.96,1547.09,4608.75,3559.01,5875.93,1010.88,6842.83,6909.83,8002.7,2471.39,3896.59,4040.76,68.89
1/9/14,4638.54,1873.66,3814.61,3013.52,5988.51,1039.16,7153.98,5384.84,4403.09,2318.73,3833.38,3796.07,75.94
1/10/14,4711.22,2282.37,3026.62,2738.37,4450.54,756.09,9119.73,6062.84,6651.21,2941.7,3163.93,3107.24,69.79
1/11/14,4343.08,1942.2,3405.43,3153.61,5400.52,948.99,5771.94,5817.49,8102.25,2808.82,2496.33,4419.7,66.18
1/12/14,5026.41,2044.96,5037.52,2602.34,5171.63,889.86,7815.58,5208.37,6558.73,1751.08,4311.83,4002.07,68.19
1/13/14,4387.3,1762.12,4127.23,3264.44,5798.6,840.14,7252.51,5728.51,9036.04,3045.8,4265.95,3985.27,67.38
1/14/14,5350.57,2080.5,4154.35,2586.08,5919.04,698.46,6611.72,5367.69,3519.01,2858.59,3532.59,3717.5,74.21
1/15/14,4506.1,1870.79,3891.96,3476.75,4766.59,730.08,9091.37,6138.01,7601.4,2901.81,3772.32,3699.8,73.12
1/16/14,4881.35,2202.25,3897.69,3326.17,7540.91,964.01,6750.16,5899.65,7111.97,2724.11,2961.65,4989.21,68.72
1/17/14,3718.36,2544.19,4125.26,2800.79,6690.36,867.06,6317.05,5461.08,6977.7,2998.86,4039.15,2658.8,63.71
1/18/14,3390.84,1327.26,3563.72,2925.04,5539.59,904.81,8657.16,5130.26,8753.74,2257.47,3564.07,4025.38,66.57
1/19/14,4405.56,2036.54,4982.83,2950.09,5581.69,879.02,6690.7,4937.29,6566.72,2238.24,3528.7,3815.56,74.18
1/20/14,4398.83,2072.33,3882.7,3315.94,5838.53,930.63,9673.39,6305.1,7972.17,2982.79,3394.13,2788.86,66.85
1/21/14,5367.1,1882.21,3716.03,2698.31,6322.64,1107.74,6198.35,7156.61,6615.73,2106.56,3374.04,3709.99,75.17
1/22/14,5149.11,1972.81,4005.08,2542.92,6164.6,613.7,6712.73,5288.43,6845.28,3133.68,3411.7,3262.59,72.49
1/23/14,4153.84,1805.77,3468.75,3672.42,6414.87,857.5,6101.31,5410.05,7625.39,2791.53,3568.58,3365.07,67.55
1/24/14,4591.66,2263.27,5798.05,3714.95,6155.02,1018.15,6990.22,4607,7717.53,2286.86,4146.85,3612.96,70.41
1/25/14,3151.17,2300.21,3599.13,2898.19,6548.26,771.96,8875.79,5252.57,8280.73,2723.46,3647.91,3373.24,66.02
1/26/14,5241.91,1991.16,4503.47,3200.88,6332.28,927.68,6333.95,6371.23,6330.83,1923.3,3228.43,4161.55,73.12
1/27/14,5409.51,1697.32,4551.13,2984.38,6194.67,683.01,8219.41,3980.62,7109.91,2954.38,3294.92,3343.81,70.15
1/28/14,4532.6,2065,3644.74,3030.98,6921.71,907.58,8291.7,6303.69,7661.38,2071.37,2931.3,3572.42,74.46
1/29/14,3546.75,2375.58,4002.59,3381.95,5389.9,906.56,8286.98,5059.63,8001.4,2303.14,3285.07,3403.99,66.9
1/30/14,4914.84,2329.33,4978.6,3428.48,5258.73,1015.11,11076.24,6313.39,4563.38,2774.08,3691.88,3262.77,76.27
1/31/14,5621.85,2044.64,4553.07,2895.96,5936.19,836.95,7339.16,4607.46,6812.52,2740.42,3508.93,4215.51,73.83
2/1/14,4909.69,2049.02,4388.87,3067.61,5746.3,740.36,7317.64,5537.34,7278.41,2932.21,3728.52,3615.07,70.41
2/2/14,4791.99,2013.7,4582.7,3346.77,6294.71,734.19,6329.25,6946.82,7906.26,2933.67,3075.98,3137.12,73.09
2/3/14,4654.72,1973.87,3887.3,2034.45,5705.6,973.5,7313.39,6159.56,6087.94,2415.9,4141.9,3121.24,67.46
2/4/14,4095.07,2129.14,4272.62,3818.52,5489.68,876.38,7994.75,5716.98,7652.03,3005.9,2771.91,4203.61,67.59
2/5/14,3380.29,2364.58,4288.4,3110.08,5730.03,792.44,6567.1,6458.83,7553.83,1694.82,3755.76,3214.97,64.49
2/6/14,4321.67,1770.91,4594.71,2922.03,6776.95,937.78,6871.82,6006.14,5699.5,2671.21,3255.04,2514.33,69.51
2/7/14,2861.49,1721.93,3918.24,2761.56,6691.05,896.55,8728.27,6379.01,8765.56,2610.99,3730.69,3783.55,63.85
2/8/14,4928.84,2188.83,5301.32,2638.13,6740.17,910.06,7013.13,4942.16,7949.84,2639.94,4174.1,3659.69,70.74
2/9/14,4737.16,2381.15,3042.45,3616.97,7114.3,738.41,8088.94,6863.91,8116.11,2879.47,2287.58,3481.54,70.97
2/10/14,3720.97,1725.57,3514.82,3142.6,6125.9,972.97,7377.53,6608.28,7484.59,2738.28,3833.96,3264.59,67.14
2/11/14,4011.81,2361.09,4399.19,3421.61,7268.93,933.73,8432.55,5102.72,6692.26,2531.2,3999.39,3312.98,73.01
2/12/14,4531.98,2030.94,4055.23,3624.66,6071.09,979.91,8624.68,6498.42,8495.73,3144.34,2723.35,4430.68,70.39
2/13/14,5075.86,1961.6,4541.74,2216.14,5926.46,868.87,6796.68,6481.39,8820.18,2689.14,3604.38,3695.01,68.02
2/14/14,4665.59,1702.06,4106.92,3154.98,5478.2,664.53,7891.1,4538.4,7243.52,2514.53,2776.72,3672.22,68.86
2/15/14,4778.52,2510.32,4608.19,2482.09,5778.96,914.09,6890.76,6232.11,6910.7,2260.13,3706.73,3603.12,70.37
2/16/14,4111.4,1638.73,3544.01,3251.46,5171.63,811.04,6586.36,3960.49,6679.16,2503.54,3105.7,3493.62,68.82
2/17/14,4606.39,1497.32,4019.95,3546.49,6436.13,1104.63,7844.68,5629.97,9735.72,2859.59,3798.52,2912.61,69.58
2/18/14,4284.74,2172.75,5176.68,3214.09,6547.66,911.46,6072.11,6211.7,7725.63,2267.95,2973.73,3787.38,70.55
2/19/14,5213.49,2055.59,4582.32,2665.24,4254.32,947.91,10438.23,6482.53,7631.41,3555.66,3643.92,3797.41,69.66
2/20/14,5320.93,1971.1,4159.52,2683.71,5623.25,881.44,7020.23,6659.38,7450.97,2767.8,2647.41,3593.32,75.21
2/21/14,4913.36,1673.27,4444.55,2833.15,5910.39,1017.12,7978.52,6788.64,6214.81,2634.1,4336,4258.88,73.25
2/22/14,4491.95,2000.97,3516.48,2982.53,5976.59,708.6,7550.9,6174.81,6450.61,2707.15,3613.79,3780.09,67.12
2/23/14,4256.67,2296.13,4213.69,3238.37,6554.3,1147.15,6877.75,4913.26,6053.82,2487.82,3629.23,3762.83,67.4
2/24/14,4952.3,2050.98,2966.49,3378.49,4673.22,845.07,8678.6,6224.25,7906.3,2600.04,3770.7,3703.9,76.53
2/25/14,3874.93,2158.7,4598.41,2555.73,5190.27,874.7,7481.37,5439.45,6943.98,2500.21,3374.22,3979.62,66.43
2/26/14,4530.43,2250.32,3028.15,2637.3,5244.28,774.13,7303.88,5294.77,6172.81,2416.88,3845.48,3197.96,66.23
2/27/14,3109.58,1923.76,4342.58,2797.03,6811.69,928.34,6742.68,7801.24,7319.59,2307.73,3543.14,3959.79,68.99
2/28/14,4593.41,2091.7,4457.16,3416.27,5593.67,904.37,5648.53,5692.94,6739,2546.64,4044.61,4194.64,73.52
3/1/14,4684.02,2008.04,4059.84,3271.01,4907.91,544.62,8920.14,6291.87,7581.92,2066.83,4330.14,3513.92,75.57
3/2/14,5294.43,1666.82,4546.02,3559.87,5998.86,1022.94,5686.97,4981.99,8128.53,2904.27,3232.18,4205.39,77.99
3/3/14,3998.81,2018.58,4632.97,3152.15,5933.87,603.11,8438.38,5328.25,6324.7,2119.16,3980.48,3632.67,66.9
3/4/14,4773.55,1474.99,3130.59,2539.67,5270.73,888.65,7287.44,6921.08,9118.26,2461.17,3237.32,3866.82,68.42
3/5/14,4138.11,2214.23,4153.41,3427.89,6056.89,1153.07,6290.17,6688.24,7243.21,2439.33,4017.01,4277.65,66.21
3/6/14,4577.74,1638.82,4040.49,2542.08,7016.19,838.16,6416.71,6867.35,7102.08,2152.24,3646.74,2685.52,74.36
3/7/14,4373.28,1989.35,3651.7,2705.67,5626.12,898.96,5053.64,5902.26,8025.05,3359.1,3748.42,3108.01,69.67
3/8/14,5223,2131.4,4464.01,3425.64,6676.89,860.53,8122.87,5255.42,7558.91,2710.98,3678.92,3183.4,70.77
3/9/14,4926.3,1982.77,3842.54,2637.42,7023.48,897.42,8319.82,6734.32,9960.22,2804.79,4069.22,3305.42,70.26
3/10/14,5645.25,2177.29,5056.39,2535.97,5375.41,1026.27,7222.22,4367.77,7257.58,2304.2,4721.93,4656.04,71.8
3/11/14,3679.85,1886,3462.04,2476.45,4171.14,1089.7,8554.86,6435.4,6713.1,2824.35,3305.81,2849.84,69.64
3/12/14,4409.81,2476.51,4590.89,2840.51,6071.74,829.41,7138.27,6532.35,8930.02,2168.34,2815.98,4024.06,69.2
3/13/14,4874.63,2063.81,4181.55,3369.31,6377.14,657.22,5924.83,3727.2,7356.9,2984.07,4277.06,3549.73,74.19
3/14/14,3853.16,2067.98,2993.55,3187.03,5514.08,762.26,7642.04,7180.62,5580.69,2950.78,3609.54,4109.23,71.35
3/15/14,5735.25,2219.95,4921.52,2173.59,5362.62,1028.25,6249.24,5560.68,8876.37,1905.74,3611.47,3941.07,74.87
3/16/14,4718.47,2303.51,4299.76,3153.04,6738.39,799.52,6277.78,6489.82,8115.22,2801.79,2567.12,2678.31,67.37
3/17/14,4627.24,1549.95,4478.55,3080.16,6830.06,838.88,7801.24,6538.94,9371.84,2739.63,2840.61,2982.18,75.77
3/18/14,4823.82,2424.57,3585.76,3533.85,6335.15,896.55,8331.78,4871.96,7223.72,2645.58,3844.39,3508.3,68.76
3/19/14,3848.09,2046.16,3451.33,3225.54,6904.86,993.34,7566.99,6383.86,8231.75,3165.78,4322.26,3843.44,68.53
3/20/14,4793.25,2096.54,4649.76,3373.46,6394.97,1068.63,7093.76,5611.62,8919.4,2875.96,3427.59,2648.52,67.83
3/21/14,4985.18,2222.85,4180.78,2987.37,7119.53,841.97,8403.1,5792.01,8370.83,2594.3,4107.13,3888.18,73.01
3/22/14,4990.43,1618.01,4345.89,3305.74,6801.74,1111.86,5884.31,5871.63,7762.34,2815.61,3244.55,3785.97,70.97
3/23/14,5961.46,2358.86,3637.68,2758.85,5218.33,770.58,6919.17,5723.28,6414.67,1833.54,3458.06,3019.07,72.59
3/24/14,4944.1,1574.39,3669.68,3127,5359.93,927.69,6652.93,5819.59,7888.12,2887.59,4711.71,2756.32,77.24
3/25/14,4484.1,2052.74,4104.84,3002.16,7237.23,565.35,7083.2,6687.55,6990.94,2464.78,3771.93,4242.99,75.19
3/26/14,4501.09,1789.17,3556.56,2843.33,4758.88,583.32,9103.71,6263.78,9188.01,2907.49,3176.18,3979.41,75.46
3/27/14,5165.77,1551.74,4219.4,3771.83,6775.69,792,6963.21,5928.08,5970.04,2547.23,3939.37,4863.4,69.2
3/28/14,5479.74,2163.71,4215.57,2888.4,5992.81,927.94,6826.7,5153.85,7307.08,2214.95,3779.17,2752.58,77.1
3/29/14,4160.9,1777.81,3834.16,3184.8,6318.87,865.75,8024.91,6204.02,8258.44,2628.46,2894.08,3772.36,71.87
3/30/14,6248.99,1911.81,4490.93,3174.31,4668.4,998.06,8220.1,6160.69,7839.84,2336.36,4236.94,3425.65,74.29
3/31/14,4861.67,1644.05,3167.4,2972.44,5544.52,656.05,7581.11,5717.31,7261.39,2915.53,3265.06,3652.72,72.86
4/1/14,5115.76,1868.03,3860.36,2520.23,6343.18,953.68,7813.31,6517.32,7162.61,2894.12,3464.95,4213.94,76.74
4/2/14,4802.13,1966.4,5120.74,3104.89,6861.89,795.06,8145.38,6052.84,6846.42,2343.99,3241.75,3055.74,69.4
4/3/14,4038.99,2011.8,3569.92,3351.37,6213.55,894.07,7901.42,6976.06,7825.46,2651.74,3113.11,3589.22,73.53
4/4/14,5751.61,1769.58,3490,3573.17,6729.52,802.75,7178.23,6229.4,6938.49,2531.59,2969.03,3266.9,76.52
4/5/14,5657.27,2398.91,4735.96,2746.82,4875.6,875.99,8373.82,6865.2,6077.44,2207.47,4250.98,4049.23,70.31
4/6/14,4564.11,1652.18,4864.69,2817.09,6061.9,804.92,7306.21,5957.97,7144.68,2213.23,2779.38,3362.53,70.23
4/7/14,3754.23,2341,4701.15,2299.32,6879.77,919.58,8119.12,6085.2,7437.1,2807.98,3927.71,2612.03,68.56
4/8/14,3949.77,1753.7,3360.13,3209.73,5762.82,746.41,6657.9,7461.38,6417.82,3049.25,3555.2,3581.89,71.48
4/9/14,5431.05,2527.44,5101.51,2719.79,6858.29,888.62,8463.8,4861.29,6671.3,2895.86,3335.45,3501.29,71.4
4/10/14,4200.77,1933.08,4180.59,2897.17,5589.44,886.08,8031.15,7018.63,8480.2,2322.29,3534.32,2904.14,68.64
4/11/14,4765.58,2342.51,3986.37,2773.33,6426.31,941.95,6810.63,6169.55,7659.47,2120.58,3550.88,3942.16,74.74
4/12/14,4078.39,1678.48,4248.74,3122.37,8021.09,900.01,6419.99,5666.42,4451.04,2808.57,3990.36,2906.02,67.89
4/13/14,4889.37,1560.66,3153.76,2784.79,6189.06,1004.85,7129.56,6328.14,7293.65,2639.13,3189.63,4449.7,71.04
4/14/14,4940.97,1623.54,4983.68,3171.82,5666.08,990.39,6712.28,6229.16,6420.3,2278.43,4121.64,3868.01,76.76
4/15/14,4464.73,2303.73,5318.38,2959.64,4942.61,740.49,7264.89,5986.44,6825.17,2710.23,3416.33,2806.4,70.93
4/16/14,4771.71,2110.64,2850.97,2898.68,6076.13,1030.74,9233.95,5718.38,8074.92,2991.74,3354.38,3579.76,71.3
4/17/14,5748.5,1977.85,4633.03,3601.95,7462.35,1095.06,7733.23,5225.19,6429.22,2709.65,3187.02,2050.4,69.74
4/18/14,4621.17,2132.69,2650.45,3188.18,7007.99,957.09,7167.42,6109.7,7079.71,2841.7,3388.12,4059.87,68.58
4/19/14,4558.96,1611.12,4256.87,3274.66,7152.92,888.25,6906.16,5070.96,8730.12,2777.42,3584.01,3426.55,73.43
4/20/14,4954.26,2085.17,3925.9,3128.89,7445.1,816.43,7601.01,6072.89,7271.21,2775.73,3655.66,3150.2,76.76
4/21/14,4375.67,2049.4,3683.92,2188.85,5218.12,936.87,8704.12,5543.89,9166.58,2715.44,3348.05,3664.74,68.04
4/22/14,4513.49,1981.06,3580.19,2722.99,5749.99,1148.59,8531.7,4900.84,6383.38,2950.92,4010.61,4336.14,67.64
4/23/14,4580.39,1783.48,3429.96,3710.36,5511.22,1067.51,7777.91,6661.41,6849.32,3050.4,3837.86,3780.58,73.09
4/24/14,4599.38,2217.44,4070.85,3425.1,6632.87,802.38,7257.94,5170.93,6179.61,2957.27,2429.42,3119.29,66.46
4/25/14,4773.12,2449.35,3753.07,3149.55,5224.45,923.96,7739.4,5886.16,7952.17,2795.04,3025.11,3705.84,68.49
4/26/14,4335.14,1649.98,4851.98,3092.04,6204.33,914.15,7345.39,4978.43,8510.55,2542.08,4005.43,3566.01,69.54
4/27/14,3408.08,2040.16,4733.77,3197.14,5445.38,783.6,8635.48,4810.78,7000.63,2748.87,4133.77,3308.84,69.67
4/28/14,5226.52,2194.72,3741.29,3093.06,6056.82,898.38,8131.67,7275.21,7210.05,2924.49,3355.2,3318.12,70.02
4/29/14,4349.52,2505.16,4459.54,3345.46,7976.63,790.91,6615.51,5545.9,8376.08,2638.24,3591.58,3645.46,68.9
4/30/14,5075.59,2195.71,4398.35,3290.51,4461.97,909.69,8352.93,6842.86,7416.81,2720.53,4226.99,3642.48,75.25
5/1/14,3759.87,1877.68,4834.63,2716.25,6778.49,1017.28,7484.05,6081.81,8166.42,2425.63,3755.72,4878.98,65.46
5/2/14,4794.52,1808.96,3901.09,3213.12,7565.51,831.07,7617.74,5283.48,6357.05,2615.45,4368.24,3258.57,72.06
5/3/14,4789.92,1376.18,4529.56,2791.53,4916.09,819.39,7553.07,5694.24,7731.82,3322.71,4236.76,4070.16,75.71
5/4/14,4650.41,2037.21,5307.31,2476.93,5677.68,829.41,8157.63,5259.39,7491.5,1619.86,5006.26,3675.01,76.07
5/5/14,4666.57,1579.28,4971.4,3381.79,6231.05,863.22,7182.42,6122.08,7133.18,3167.7,3377.34,3311.1,74.71
5/6/14,5044,1942.48,5006.2,2103.77,5272.1,800.2,8018.33,6836.17,6545.56,2479.64,2887.96,3931.85,70.54
5/7/14,3964.8,2013.66,4296.29,4094.83,7044.24,996.91,8186.75,4291.57,6929.85,3083.86,3350.72,4414.4,71.47
5/8/14,4359.69,1763.83,4310.44,4121.07,5604.87,1034.31,7281.98,6623.11,8799.22,2328.42,2945.92,3848.41,70.72
5/9/14,4563.69,1579.94,3455.38,2858.99,6483.65,1129.55,5509.46,5467.95,7663.34,2738.43,3925.44,3862.12,70.3
5/10/14,4333.82,2364.51,3708.55,3181.69,6952.38,1075.45,6203.2,5964.37,6702.52,3563.16,4068.76,3521.8,68.53
5/11/14,5317.43,1942.75,3458.77,2207.74,5863.79,950.05,7203.65,5772.86,8522.48,3019.92,4372.53,3417.18,70.62
5/12/14,4188.2,2123.78,4148.01,3153.33,6672.96,938.84,6436.31,5672.41,5827.91,2592.01,4084.74,4459.81,69.13
5/13/14,4963.55,2163.33,4125.86,3028.38,5139.36,1034.37,8221.61,6069.72,8310.79,3211.19,3665.56,3388.46,71.28
5/14/14,4929.1,1626.46,3463.11,2892.79,6149.65,895.08,4816.46,5609.06,7969.11,2997.78,3916.84,4428.96,77.06
5/15/14,4728.55,1969.84,4513.09,3493.6,6137.24,838.62,9612.96,6392.45,8021.19,2529.67,4362.56,2941.72,73.94
5/16/14,5188.53,1458.89,4643.96,2590.66,5635.25,662.37,7706.13,5595.92,8347.93,2949.02,3172.67,3446.09,75.69
5/17/14,4758.15,2041.76,4508.65,3455.31,6067.2,856.4,6544.11,6562.22,6404.66,2870.73,3388.64,3324.66,73.6
5/18/14,4173.31,2341.71,3957.19,3417.21,5847.14,1003.49,8734.82,5969.64,9256.86,2821.19,3820.33,2811.58,66.94
5/19/14,4156.47,1928.8,4647.79,2601.99,7221.99,1066.36,7487.94,6626.61,8898.17,2098.65,3353.36,2378.46,64.96
5/20/14,4814.36,2359.33,4828.74,3256.23,5781.65,935.55,7109.19,5795.8,6930.51,2326.12,3695.74,3598.22,72.65
5/21/14,6536.31,1953.76,4550.99,2939.7,7536.59,757.3,7406.37,5799.88,6282.81,3029.74,3109.67,3379.53,78.13
5/22/14,6336.27,2271.65,4583.42,2359.92,6522.07,703.49,8449.45,6181.88,6741.75,2910.37,3663.69,4109.41,71.63
5/23/14,5391.6,2151.45,4392.97,3412.15,6278.69,1064.98,7444.44,5835.95,8083.87,2962.38,3851.37,3897.42,73.43
5/24/14,8291.36,1886.59,5064.32,3400.91,5998.39,959.28,6519.97,5021.46,8204.25,1931.53,3982.82,3774.56,78.7
5/25/14,8293.29,1852.48,4666.65,2713.9,5995.51,907.34,7193.25,6274.31,7965.39,2330.79,4064.76,3474.59,82.84
5/26/14,8375.19,2076.77,3815.6,2846.62,5457.82,776.28,8977.38,5147.5,7588.1,2323.15,3101.2,3440.03,76.74
5/27/14,7094.17,1685.59,4884.22,3490.66,5493.55,995.9,7790.44,6129.41,6826.13,2162.84,2997.55,3630.81,75.41
5/28/14,4514.61,1888.2,4089.55,3838.25,5669.94,831.48,9067.15,4866.32,7550.98,2923.08,3293.35,3736.1,72.4
5/29/14,6418.87,2273.56,3908.83,3056.85,8280.46,821.26,5592.59,6952.59,9628.75,2617.68,3752.16,4164.18,71.73
5/30/14,5098.87,2203.71,3468.07,3324.26,5411.03,754.18,7418.22,6683.48,7845.7,2842.03,3767.97,3048.86,77.43
5/31/14,3902.27,2047.36,3708.99,3506.53,4502.11,775.38,8735.77,6385.72,7299.14,2418.81,2307.27,2928.89,69.98
6/1/14,5141.9,2256.47,4103.39,3514,5872.69,584.03,8551.58,6082.88,7514.24,2520.33,4014.89,3593.68,76.78
6/2/14,4404.63,1923.59,3361.11,4093.96,6761.86,916.1,6939.03,7255.46,7656.84,2268.65,4238.4,3822.24,67.99
6/3/14,5178.97,2320.09,3124.87,2742.04,6046.48,909.21,5037.41,6930.34,5938.98,2369.15,3878.51,3879.27,71.15
6/4/14,3302.55,2544.93,4063.79,3493.2,6997.6,959.61,8545.91,6586.54,6616.51,2175.32,4092.54,2923.8,63.08
6/5/14,5599.6,1804.1,3871.48,3635.26,6228.94,764.38,9090.12,6831.01,8510.94,2235.76,2833.16,3789.29,78.11
6/6/14,4410.6,2201.65,4525.34,3733.67,7110.31,1013.78,7702.1,5190.23,7207.83,2444.62,3640.61,2692.65,72.67
6/7/14,4690.31,1955.33,3309.61,2582.55,4854.16,846.6,9086.4,6355.32,5951.85,2852.74,3576.16,2932.93,68.41
6/8/14,5745.74,2233.64,4386.9,2979.36,6909.58,965.61,8074.1,6777.91,8390.07,2111.91,4160.3,3640.32,78.18
6/9/14,4694.99,2037.15,3604.36,3107.06,5007.47,791.02,8150.01,5660.65,7448,2667.04,4080.76,3560.39,68.03
6/10/14,4326.77,1260.03,3430.44,3440.68,6102.23,942.06,6974.53,7032.68,6830.37,2688.5,3465.95,4122.72,71.02
6/11/14,5420.3,2455.16,4691.34,2948.08,7288.99,724.67,6523.45,6131.82,6550.44,2718.16,4193.7,4366.39,70.42
6/12/14,4670.81,1826.54,3969.36,2383.56,5387.67,943.51,8313.95,5676.84,5948.18,2464.19,3918.43,3019.81,72.38
6/13/14,4507.12,1667.45,4561.1,3540.68,4246.14,882.22,7792.41,6204.12,7255.29,3076.12,3377.2,3903.36,69.62
6/14/14,4481.19,1751.64,4566.51,4167.14,6927.78,759.44,6653.44,6833.27,7853.66,3292.14,4010.8,3570.93,66.2
6/15/14,4694.55,1932.94,2998.8,2983.72,6028.78,955.55,9258.6,5888.95,7601.4,2400.29,3132.31,3955.33,71.56
6/16/14,4840.2,2165.6,4348.04,3326.6,6253.15,854.05,8953.27,5939.99,7539.46,3133.55,4217.85,4505.21,73.23
6/17/14,3123.47,2292.88,3889.5,3165.47,5595.07,805.93,7530.08,5391.57,6903.21,2270.18,3587.13,3921.06,65.96
6/18/14,4182.99,2720.76,4076.2,3102.23,7044.86,841.24,7172.17,5849.45,7739.27,2777.98,3560.56,3524.88,66.24
6/19/14,5685.69,2480.66,3275.44,3117.87,6364.03,789.7,7334.19,5772.31,9264.84,2557.13,3743.65,4101.23,72.59
6/20/14,5211.09,1772.81,4369.3,3134,6946.24,1002.85,7093.66,5399.16,7872.83,2012.7,3114.23,4170.5,72.62
6/21/14,4863.62,2104.31,4361.13,2314.12,5540.03,973.98,8425.14,5938.54,4752.26,2962.87,3732.1,3912.88,68.96
6/22/14,3895.53,2034.52,3853.93,3488.42,6462.5,869.32,7243.06,4893,6976.49,2080.76,4485.9,3504.45,68.41
6/23/14,4233.25,2388.56,4087.36,2632.57,7013.05,832.95,7625.5,7459.71,8036.56,2669.49,2725.11,4138.63,68
6/24/14,4896.02,1692.36,4700.95,2976.99,6333.7,633.48,7749.2,6084.79,7155.15,2824.07,3903.53,3134.19,68.4
6/25/14,5560.44,1645.78,4332.62,2242.56,7423.87,792.01,7558.78,5471.35,5871.71,2663.24,3065.64,4003.47,75.53
6/26/14,4887.54,2118.51,4479.58,2950.24,4698.28,671.05,7760.19,5321.52,6368.77,2279.17,4331.57,3690.78,71.84
6/27/14,4762.07,2194.16,3970.76,2572.87,6066.19,852.57,7885.08,5259.79,7779.81,2800.4,3844.17,4334.58,69.88
6/28/14,5451.16,1794.27,3577.12,2253.35,5659.83,1033.47,5776.57,5724.31,7171.15,2692.27,3402.05,3216.98,73.04
6/29/14,6153.21,2120.14,4837.34,2735.58,5312,680.97,8367.28,6187.13,8329.81,2340.42,4187.49,2599.85,78.61
6/30/14,5636.28,2094.1,4446.4,3438.75,5698.17,827.56,7735.56,5754.78,8175.74,3026.38,2933.67,4002.53,75.14
7/1/14,6638.45,2301.88,3165.25,2702.56,5620.99,757,8150.34,6290.43,4389.76,2505.37,4559.9,4259.61,73.53
7/2/14,5747.7,1963.33,3268.36,3545.24,4846.37,942.6,8375.06,6017.75,7918.44,2608.69,3563,4010.82,80.15
7/3/14,5752.3,2034.12,5170.77,2610.67,6015.82,802.4,5915.91,5207.8,7337.8,3098.48,4529.75,3844.5,70.57
7/4/14,6004.39,2144.27,4375.28,2865.25,4905.32,653.26,7616.73,6603.78,8502.13,2928.33,3447.72,3005.29,77.29
7/5/14,5623.15,1860.85,4378.9,2545.26,5677.68,1009.19,8948.38,5585.93,8306.33,2858.69,3559.12,4015.36,74.41
7/6/14,6519.72,2106.05,5582.51,2682.61,5658.01,1020.25,7885.67,6240.26,7140.25,2234.28,3682.28,3901.15,79.07
7/7/14,5866.99,1749.3,2960.38,3254.66,4092.09,844.39,6752.93,6029.76,7586.95,2190.26,2759.3,3078.75,72.94
7/8/14,6685.4,1981.55,4357.42,3203.22,5661.41,726.15,7204.43,4888.21,7594.32,3208.23,3649.69,3836.3,72.88
7/9/14,5754.71,1763.34,3748.49,3624.41,7132.35,945.77,8426.45,6076.95,7470.83,2663.9,3673.21,3265.7,71.31
7/10/14,5164.53,1790.88,4539.07,3853.05,4832.81,1155.94,7667.01,6204.87,7067.7,2199.01,3945.13,3811.08,71.67
7/11/14,5117.24,2375.6,4019.16,2652.19,7293.67,832.31,7095.64,6640.38,7688.03,2247.81,4318.51,3007.39,74.23
7/12/14,4607.72,2086.99,3780.07,2854.99,5623.29,712.98,7538.01,6321.7,9069.2,2891.55,3969.6,3685.91,75.49
7/13/14,5095.01,1876.11,3664.69,2806.56,6647.62,966.54,4854.4,6445.92,7130.81,3065.92,3852.72,4364.5,76.73
7/14/14,4633.17,2367.46,4885.42,2831.74,7145.82,600.98,8335.87,6583.37,7298.74,2704.29,3823.74,3013.33,66.54
7/15/14,4472.27,2109.01,4612.65,3243.41,5700.97,870.27,7299.58,6582.28,7036.95,2645.34,3741.06,3651.48,74.47
7/16/14,4487.26,2034.14,4524.04,2763.6,6093.27,751.28,6941.78,3840.37,6456.51,2578.85,3137.88,3164.72,67.74
7/17/14,4761.8,2107.4,3144.58,2921.26,5557.4,926.51,9074.63,7717.86,5597.94,2787.09,3683.17,4217.03,75.19
7/18/14,5476.95,1834.68,4344.94,2844.31,5906.43,922.15,6613.74,4755.26,8494.89,2657.28,2896.09,4120.4,72.44
7/19/14,4588.68,1483.13,4087.16,3574.1,5862,733.64,7132.37,6145.84,7307.43,2216.72,3334.6,3097.41,75.54
7/20/14,3264.61,1386.07,3707.71,2635.89,6171.87,944.2,7305.48,6091.68,6878.11,1894.21,3767.1,3771.87,67
